Item ID,Item Name,Sales Description,Selling Price,Sales Account,Is Returnable Item,Brand,Manufacturer,Package Weight,Package Length,Package Width,Package Height,Dimension Unit,Weight Unit,Taxable,Exemption Reason,Taxability Type,Product Type,Source,Reference ID,Last Sync Time,Status,Unit,SKU,HSN/SAC,UPC,EAN,ISBN,Part Number,Purchase Price,Purchase Account,Purchase Description,Inventory Account,TrackSerialNumber,Track Batches,Reorder Level,Preferred Vendor,Warehouse Name,Opening Stock,Opening Stock Value,Stock On Hand,Is Combo Product,Item Type,Category Name,Intra State Tax Name,Intra State Tax Rate,Intra State Tax Type,Inter State Tax Name,Inter State Tax Rate,Inter State Tax Type
536460000010831494,"Plastic Bobbin(15x1"")",,INR 5.00,Sales,false,Fiber,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Nos,WPBxxx015001T6,39234000,,,,,INR 5.00,Material,,Inventory Asset,false,false,,,Main Store,50.00,INR 5.00,3.00,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010832531,"Plastic Bobbin(15x1 1/2"")",,INR 5.00,Sales,false,Fiber,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Nos,WPBxxx0151E5T6,39234000,,,,,INR 5.00,Material,,Inventory Asset,false,false,,,Main Store,50.00,INR 5.00,75.00,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010833568,"Plastic Bobbin(15x1 1/4"")",,INR 5.00,Sales,false,Fiber,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Nos,WPBxxx0151E2T6,39234000,,,,,INR 5.00,Material,,Inventory Asset,false,false,,,Main Store,50.00,INR 5.00,50.00,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010834605,"Oil Crepe Tape-1"" Brown",,INR 30.00,Sales,false,NA,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Inactive,Nos,TOCNA00001BNT6,39234000,,,,,INR 30.00,Material,,Inventory Asset,false,false,,,Main Store,353.00,INR 30.00,0.00,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010835642,"Cotton Tape 1""(Roja), Winding",,INR 36.00,Sales,false,Roja,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Nos,TCCRJ00001WTT6,39234000,,,,,INR 36.00,Material,,Inventory Asset,false,false,,,Main Store,189.00,INR 36.00,277.00,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010836679,Seal 100X5 mm,,INR 50.00,Sales,false,NA,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Nos,SEAL100x05MMT6,39234000,,,,,INR 50.00,Material,,Inventory Asset,false,false,,,Main Store,10.00,INR 50.00,0.00,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010837716,"Flexible wire 0.25mm Red,Black,White",,INR 3.50,Sales,false,NA,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Mtrs,KFNARD000S25C1,39234000,,,,,INR 3.50,Material,,Inventory Asset,false,false,,,Main Store,300.00,INR 3.50,0.00,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010838753,Nicron Wire,,INR 1050.00,Sales,false,NA,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Mtrs,WNINAXXXXXXXT6,39234000,,,,,INR 1050.00,Material,,Inventory Asset,false,false,,,Main Store,30.525,INR 1050.00,0.00,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010839790,Dhaga Ctoyans,,INR 240.00,Sales,false,NA,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Pkt,WDHNAXXXXXXXT6,39234000,,,,,INR 240.00,Material,,Inventory Asset,false,false,,,Main Store,5.00,INR 240.00,2.00,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010840827,Nylon Tape,,INR 15.00,Sales,false,NA,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Mtrs,TNCNAXXXXXXXT6,39234000,,,,,INR 15.00,Material,,Inventory Asset,false,false,,,Main Store,25.00,INR 15.00,0.00,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010841864,"Glass tape-1""",,INR 75.00,Sales,false,NA,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Nos,TGLNA1INCHXXT6,39234000,,,,,INR 75.00,Material,,Inventory Asset,false,false,,,Main Store,18.00,INR 75.00,0.00,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010842901,"Glass tape-1/2""",,INR 55.00,Sales,false,NA,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Nos,TGLNA1INH5XXT6,39234000,,,,,INR 55.00,Material,,Inventory Asset,false,false,,,Main Store,8.00,INR 55.00,0.00,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010843938,Adsive Gaskit 25X5 mm,,INR 55.00,Sales,false,NA,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Roll,GADNA25x5MMXT6,39234000,,,,,INR 55.00,Material,,Inventory Asset,false,false,,,Main Store,1.00,INR 55.00,15.00,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010900040,Resistance Wire 19 SWG,,INR 3580.50,Sales,false,Tankii,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Kg,WRWxxx019SWGT3,72179093,,,,,INR 3580.50,Material,,Inventory Asset,false,false,,,Main Store,0.039,INR 3580.50,42.86,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010901077,Resistance Wire 20 SWG,,INR 3272.50,Sales,false,Tankii,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Kg,WRWxxx020SWGT3,72179093,,,,,INR 3272.50,Material,,Inventory Asset,false,false,,,Main Store,4.975,INR 3272.50,43.528,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010902114,Resistance Wire 21 SWG,,INR 3272.50,Sales,false,Tankii,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Kg,WRWxxx021SWGT3,72179093,,,,,INR 3272.50,Material,,Inventory Asset,false,false,,,Main Store,3.819,INR 3272.50,28.781,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010903151,Resistance Wire 22 SWG,,INR 3272.50,Sales,false,Tankii,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Kg,WRWxxx022SWGT3,72179093,,,,,INR 3272.50,Material,,Inventory Asset,false,false,,,Main Store,4.982,INR 3272.50,24.67,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010904188,Resistance Wire 23 SWG,,INR 3580.50,Sales,false,Tankii,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Kg,WRWxxx023SWGT3,72179093,,,,,INR 3580.50,Material,,Inventory Asset,false,false,,,Main Store,5.642,INR 3580.50,19.38,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010905225,Resistance Wire 24 SWG,,INR 3272.50,Sales,false,Tankii,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Kg,WRWxxx024SWGT3,72179093,,,,,INR 3272.50,Material,,Inventory Asset,false,false,,,Main Store,15.461,INR 3272.50,19.222,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010906262,Resistance Wire 25 SWG,,INR 3272.50,Sales,false,Tankii,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Kg,WRWxxx025SWGT3,72179093,,,,,INR 3272.50,Material,,Inventory Asset,false,false,,,Main Store,9.295,INR 3272.50,20.04,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010907299,Resistance Wire 26 SWG,,INR 3660.00,Sales,false,Tankii,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Kg,WRWxxx026SWGT3,72179093,,,,,INR 3660.00,Material,,Inventory Asset,false,false,,,Main Store,5.675,INR 3660.00,19.256,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010908336,Resistance Wire 27 SWG,,INR 3909.36,Sales,false,Tankii,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Kg,WRWxxx027SWGT3,72179093,,,,,INR 3909.36,Material,,Inventory Asset,false,false,,,Main Store,8.85,INR 3909.36,21.455,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010909373,Resistance Wire 28 SWG,,INR 3660.00,Sales,false,Tankii,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Kg,WRWxxx028SWGT3,72179093,,,,,INR 3660.00,Material,,Inventory Asset,false,false,,,Main Store,7.82,INR 3660.00,20.86,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010910410,Resistance Wire 29 SWG,,INR 3909.36,Sales,false,Tankii,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Kg,WRWxxx029SWGT3,72179093,,,,,INR 3909.36,Material,,Inventory Asset,false,false,,,Main Store,5.962,INR 3909.36,28.403,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010911447,Resistance Wire 30 SWG,,INR 3503.50,Sales,false,Tankii,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Kg,WRWxxx030SWGT3,72179093,,,,,INR 3503.50,Material,,Inventory Asset,false,false,,,Main Store,13.66,INR 3503.50,20.61,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010912484,Resistance Wire 31 SWG,,INR 3355.20,Sales,false,Tankii,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Kg,WRWxxx031SWGT3,72179093,,,,,INR 3355.20,Material,,Inventory Asset,false,false,,,Main Store,10.454,INR 3355.20,19.68,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010913521,Resistance Wire 32 SWG,,INR 3660.00,Sales,false,Tankii,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Kg,WRWxxx032SWGT3,72179093,,,,,INR 3660.00,Material,,Inventory Asset,false,false,,,Main Store,12.676,INR 3660.00,27.303,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010914558,Resistance Wire 33 SWG,,INR 3355.20,Sales,false,Tankii,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Kg,WRWxxx033SWGT3,72179093,,,,,INR 3355.20,Material,,Inventory Asset,false,false,,,Main Store,8.40,INR 3355.20,18.12,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010915595,Resistance Wire 34 SWG,,INR 3348.00,Sales,false,Tankii,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Kg,WRWxxx034SWGT3,72179093,,,,,INR 3348.00,Material,,Inventory Asset,false,false,,,Main Store,12.648,INR 3348.00,20.85,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010916632,Resistance Wire 35 SWG,,INR 3909.36,Sales,false,Tankii,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Kg,WRWxxx035SWGT3,72179093,,,,,INR 3909.36,Material,,Inventory Asset,false,false,,,Main Store,3.14,INR 3909.36,20.40,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010917669,Resistance Wire 36 SWG,,INR 3528.00,Sales,false,Tankii,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Kg,WRWxxx036SWGT3,72179093,,,,,INR 3528.00,Material,,Inventory Asset,false,false,,,Main Store,4.529,INR 3528.00,20.47,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010918706,Resistance Wire 37 SWG,,INR 3355.20,Sales,false,Tankii,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Kg,WRWxxx037SWGT3,72179093,,,,,INR 3355.20,Material,,Inventory Asset,false,false,,,Main Store,11.342,INR 3355.20,22.212,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010919743,Resistance Wire 38 SWG,,INR 3780.00,Sales,false,Tankii,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Kg,WRWxxx038SWGT3,72179093,,,,,INR 3780.00,Material,,Inventory Asset,false,false,,,Main Store,11.22,INR 3780.00,25.884,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010920780,Resistance Wire 39 SWG,,INR 3355.20,Sales,false,Tankii,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Kg,WRWxxx039SWGT3,72179093,,,,,INR 3355.20,Material,,Inventory Asset,false,false,,,Main Store,11.193,INR 3355.20,21.023,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010921817,Resistance Wire 40 SWG,,INR 3780.00,Sales,false,Tankii,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Kg,WRWxxx040SWGT3,72179093,,,,,INR 3780.00,Material,,Inventory Asset,false,false,,,Main Store,10.044,INR 3780.00,18.88,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010922856,Kraft Paper 5milx360,,INR 175.00,Sales,false,ABB,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Kg,WKPABB5ml360T4,48045900,,,,,INR 175.00,Material,,Inventory Asset,false,false,,,Main Store,96.94,INR 175.00,0.00,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010923893,Kraft Paper 5milx300,,INR 175.00,Sales,false,ABB,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Kg,WKPABB5ml300T4,48045900,,,,,INR 175.00,Material,,Inventory Asset,false,false,,,Main Store,108.42,INR 175.00,98.62,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010924930,Kraft Paper 5milx70,,INR 180.00,Sales,false,ABB,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Kg,WKPABB5ml070T4,48045900,,,,,INR 180.00,Material,,Inventory Asset,false,false,,,Main Store,10.53,INR 180.00,0.00,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010925967,Kraft Paper 5milx60,,INR 175.00,Sales,false,ABB,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Kg,WKPABB5ml060T4,48045900,,,,,INR 175.00,Material,,Inventory Asset,false,false,,,Main Store,48.18,INR 175.00,0.00,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010927004,Kraft Paper 5milx50,,INR 175.00,Sales,false,ABB,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Kg,WKPABB5ml050T4,48045900,,,,,INR 175.00,Material,,Inventory Asset,false,false,,,Main Store,20.46,INR 175.00,48.60,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010928041,Kraft Paper 5milx30,,INR 175.00,Sales,false,ABB,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Kg,WKPABB5ml030T4,48045900,,,,,INR 175.00,Material,,Inventory Asset,false,false,,,Main Store,72.70,INR 175.00,0.00,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010929078,Kraft Paper 5milx40,,INR 175.00,Sales,false,ABB,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Kg,WKPABB5ml040T4,48045900,,,,,INR 175.00,Material,,Inventory Asset,false,false,,,Main Store,44.20,INR 175.00,0.00,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010930115,Kraft Paper 5milx350,,INR 175.00,Sales,false,ABB,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Kg,WKPABB5ml350T4,48045900,,,,,INR 175.00,Material,,Inventory Asset,false,false,,,Main Store,13.40,INR 175.00,74.48,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010931152,Kraft Paper 5milx160,,INR 180.00,Sales,false,ABB,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Kg,WKPABB5ml160T4,48045900,,,,,INR 180.00,Material,,Inventory Asset,false,false,,,Main Store,11.96,INR 180.00,0.00,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010932189,Kraft Paper 5milx200,,INR 175.00,Sales,false,ABB,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Kg,WKPABB5ml200T4,48045900,,,,,INR 175.00,Material,,Inventory Asset,false,false,,,Main Store,142.36,INR 175.00,103.94,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010933226,Kraft Paper 5milx230,,INR 175.00,Sales,false,ABB,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Kg,WKPABB5ml230T4,48045900,,,,,INR 175.00,Material,,Inventory Asset,false,false,,,Main Store,21.26,INR 175.00,97.78,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010934263,Kraft Paper 5milx420,,INR 175.00,Sales,false,ABB,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Kg,WKPABB5ml420T4,48045900,,,,,INR 175.00,Material,,Inventory Asset,false,false,,,Main Store,102.64,INR 175.00,0.00,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010935300,Kraft Paper 5milx560,,INR 175.00,Sales,false,ABB,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Kg,WKPABB5ml560T4,48045900,,,,,INR 175.00,Material,,Inventory Asset,false,false,,,Main Store,107.74,INR 175.00,0.00,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010936337,Kraft Paper 5milx400,,INR 175.00,Sales,false,ABB,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Kg,WKPABB5ml400T4,48045900,,,,,INR 175.00,Material,,Inventory Asset,false,false,,,Main Store,20.89,INR 175.00,122.98,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010937374,Kraft Paper 5milx500,,INR 175.00,Sales,false,ABB,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Kg,WKPABB5ml500T4,48045900,,,,,INR 175.00,Material,,Inventory Asset,false,false,,,Main Store,88.00,INR 175.00,223.02,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010938411,Kraft Paper 5milx450,,INR 175.00,Sales,false,ABB,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Kg,WKPABB5ml450T4,48045900,,,,,INR 175.00,Material,,Inventory Asset,false,false,,,Main Store,67.35,INR 175.00,97.14,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010939448,Kraft Paper 5milx480,,INR 175.00,Sales,false,ABB,,0.00,0.00,0.00,0.00,cm,kg,true,,,goods,2,,,Active,Kg,WKPABB5ml460T4,48045900,,,,,INR 175.00,Material,,Inventory Asset,false,false,,,Main Store,21.42,INR 175.00,0.00,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010940485,Kraft Paper 5milx600,,INR 175.00,Sales,false,ABB,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Kg,WKPABB5ml600T4,48045900,,,,,INR 175.00,Material,,Inventory Asset,false,false,,,Main Store,67.13,INR 175.00,0.00,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010941522,Kraft Paper (Tera),,INR 120.00,Sales,false,ABB,,0.00,0.00,0.00,0.00,cm,kg,true,,,goods,2,,,Active,Kg,WKPABBXXXXXXT4,48045900,,,,,INR 120.00,Material,,Inventory Asset,false,false,,,Main Store,305.00,INR 120.00,305.00,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010942559,Insulating press board 8x4Ft x1mm,,INR 90.00,Sales,false,NA,,0.00,0.00,0.00,0.00,cm,kg,true,,,goods,2,,,Active,Kg,WPB000080401T9,48103920,,,,,INR 90.00,Material,,Inventory Asset,false,false,,,Main Store,40.15,INR 90.00,132.00,false,Inventory,Electrical,GST12,12.000000,Group,IGST18,18.000000,Simple
536460000010943596,Insulating press board-8x4Ftx2mm,,INR 90.00,Sales,true,NA,,0.00,0.00,0.00,0.00,cm,kg,true,,,goods,2,,,Active,Kg,WPB000080402T9,48103920,,,,,INR 90.00,Material,,Inventory Asset,false,false,,,Main Store,45.90,INR 90.00,304.20,false,Inventory,Electrical,GST12,12.000000,Group,IGST12,12.000000,Simple
536460000010944633,Insulating press board-8x4Ftx3mm,,INR 90.00,Sales,false,NA,,0.00,0.00,0.00,0.00,cm,kg,true,,,goods,2,,,Active,Kg,WPB000080403T9,48103920,,,,,INR 90.00,Material,,Inventory Asset,false,false,,,Main Store,63.10,INR 90.00,287.90,false,Inventory,Electrical,GST12,12.000000,Group,IGST12,12.000000,Simple
536460000010945672,Insulating Paper,,INR 1405.00,Sales,false,NA,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Kg,WIPNAXXXXXXXT9,48103910,,,,,INR 1405.00,Material,,Inventory Asset,false,false,,,Main Store,27.60,INR 1405.00,7.00,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010946711,Film Paper 200 micron F-Class,,INR 4550.00,Sales,false,NA,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Kg,WFPNA200MICNT9,37040090,,,,,INR 4550.00,Material,,Inventory Asset,false,false,,,Main Store,1.00,INR 4550.00,0.00,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010947750,Capacitor Tissue Paper ID75XOD200 (145 mmx 15 mic),,INR 1400.00,Sales,false,NA,,0.00,0.00,0.00,0.00,cm,kg,true,,,goods,2,,,Active,Kg,WCPM14515milT9,48119099,,,,,INR 1400.00,Material,,Inventory Asset,false,false,,,Main Store,44.46,INR 1400.00,0.002,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010948787,Poly Film Paper W1000X125X5mil,,INR 253.29,Sales,false,NA,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Kg,WFPN10005milT9,37040090,,,,,INR 253.29,Material,,Inventory Asset,false,false,,,Main Store,60.70,INR 253.29,35.20,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010949826,Insulating Varnish(Dr.Beck),,INR 192.00,Sales,false,NA,,0.00,0.00,0.00,0.00,cm,kg,true,,,goods,2,,,Active,Kg,WIVDRBXXXXXXT,32089041,,,,ELMO LUFT 1A-FD,INR 192.00,Material,,Inventory Asset,false,false,,,Main Store,88.00,INR 192.00,2027.00,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010950865,Polypropylene Film,,INR 120.00,Sales,false,NA,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Kg,WPPFNXXXXXXXT9,39206220,,,,,INR 120.00,Material,,Inventory Asset,false,false,,,Main Store,200.00,INR 120.00,188.28,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010951904,Aluminium Foil,,INR 120.00,Sales,false,NA,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Kg,WAFNAXXXXXXXT9,76072090,,,,,INR 120.00,Material,,Inventory Asset,false,false,,,Main Store,187.77,INR 120.00,0.00,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010952941,Tissue paper,,INR 120.00,Sales,false,NA,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Kg,WTPNAXXXXXXXT9,48119099,,,,,INR 120.00,Material,,Inventory Asset,false,false,,,Main Store,142.00,INR 120.00,0.00,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000010953978,"Aluminium Foil (ID76 mm X ID=160) 6uMx95mm, Mehru",,INR 2150.00,Sales,false,NA,,0.00,0.00,0.00,0.00,cm,kg,true,,,goods,2,,,Active,Kg,WAFNA0761606T9,76072090,,,,,INR 2150.00,Material,,Inventory Asset,false,false,,,Main Store,9.96,INR 2150.00,0.00,false,Inventory,Electrical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000011030426,O-Ring Ø5 mm Black,,INR 30.00,Sales,false,Oswal,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Mtrs,OBNCO0000005SV,39269099,,,,,INR 30.00,Material,,Inventory Asset,false,false,,,Main Store,71.00,INR 30.00,137.00,false,Inventory,Mechanical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000011031463,O-Ring Ø20 mm,,INR 473.00,Sales,false,Oswal,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Mtrs,OBNCO0000020SV,39269099,,,,,INR 473.00,Material,,Inventory Asset,false,false,,,Main Store,30.00,INR 473.00,30.00,false,Inventory,Mechanical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000011032500,O-Ring Ø6X2 mm,,INR 0.85,Sales,false,Oswal,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Nos,OBNCO0000602SV,39269099,,,,,INR 0.85,Material,,Inventory Asset,false,false,,,Main Store,18.00,INR 0.85,0.00,false,Inventory,Mechanical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000011033537,O-Ring Ø8X3 mm,,INR 0.60,Sales,false,Oswal,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Nos,OBNCO0000803SV,39269099,,,,,INR 0.60,Material,,Inventory Asset,false,false,,,Main Store,137.00,INR 0.60,143.00,false,Inventory,Mechanical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000011034574,O-Ring Ø8X5 mm,,INR 4.00,Sales,false,Oswal,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Nos,OBNCO0000805SV,39269099,,,,,INR 4.00,Material,,Inventory Asset,false,false,,,Main Store,9.00,INR 4.00,65.00,false,Inventory,Mechanical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000011035611,O-Ring Ø9X2 mm,,INR 4.50,Sales,false,Oswal,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Nos,OBNCO0000902SV,39269099,,,,,INR 4.50,Material,,Inventory Asset,false,false,,,Main Store,28.00,INR 4.50,0.00,false,Inventory,Mechanical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000011036648,O-Ring Ø10X3 mm,,INR 5.00,Sales,false,Oswal,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Nos,OBNCO0001003SV,39269099,,,,,INR 5.00,Material,,Inventory Asset,false,false,,,Main Store,154.00,INR 5.00,55.00,false,Inventory,Mechanical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000011037685,O-Ring Ø11X3 mm,,INR 1.00,Sales,false,Oswal,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Nos,OBNCO0001103SV,39269099,,,,,INR 1.00,Material,,Inventory Asset,false,false,,,Main Store,55.00,INR 1.00,0.00,false,Inventory,Mechanical,GST18,18.000000,Group,IGST18,18.000000,Simple
536460000011038722,O-Ring Ø12X3 mm,,INR 1.00,Sales,false,Oswal,,0.00,0.00,0.00,0.00,,,true,,,goods,2,,,Active,Nos,OBNCO0001203SV,39269099,,,,,INR 1.00,Material,,Inventory Asset,false,false,,,Main Store,115.00,INR 1.00,145.00,false,Inventory,Mechanical,GST18,18.000000,Group,IGST18,18.000000,Simple
